ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice,ReturnAmount
392,12/14/2013,11/29/2013,SO71837,579,472,2,38.1,76.2
393,12/15/2013,11/29/2013,SO71845,187,234,2,29.994,59.988
394,12/16/2013,11/29/2013,SO71845,187,544,2,48.594,97.188
395,12/6/2013,11/29/2013,SO71858,186,234,2,29.994,59.988
396,12/11/2013,11/29/2013,SO71884,544,309,2,818.7,1637.4
397,12/12/2013,11/29/2013,SO71903,201,573,2,1430.442,2860.884
398,12/16/2013,11/29/2013,SO71921,262,483,2,72,144
399,12/13/2013,11/29/2013,SO71949,54,472,2,38.1,76.2
400,12/18/2011,11/29/2011,SO46356,91,212,2,20.187,40.373
401,5/18/2013,4/30/2013,SO57046,650,290,2,818.7,1637.4
402,5/13/2013,4/30/2013,SO57046,650,309,2,818.7,1637.4
403,2/5/2013,1/28/2013,SO51826,693,575,2,1430.442,2860.884
404,10/18/2013,9/29/2013,SO67346,451,574,2,1430.442,2860.884
405,5/20/2013,4/30/2013,SO57036,43,355,2,1391.994,2783.988
406,6/8/2013,5/30/2013,SO58916,644,440,2,858.9,1717.8
407,5/8/2013,4/30/2013,SO57176,401,471,2,38.1,76.2
408,5/8/2013,4/30/2013,SO57036,43,592,2,338.994,677.988
409,8/20/2013,7/31/2013,SO63196,56,605,2,323.994,647.988
410,9/13/2013,8/29/2013,SO65256,438,605,2,323.994,647.988
411,5/21/2013,4/30/2013,SO57036,43,593,2,338.994,677.988
412,5/18/2013,4/30/2013,SO57036,43,544,2,48.594,97.188
413,7/10/2012,6/30/2012,SO48746,506,456,2,44.994,89.988
414,7/7/2012,6/30/2012,SO48746,506,458,2,44.994,89.988
415,11/8/2012,10/28/2012,SO50316,401,469,2,22.794,45.588
416,2/13/2012,1/29/2012,SO46966,43,468,2,22.794,45.588
417,6/13/2013,5/30/2013,SO58916,644,481,2,5.394,10.788
418,11/10/2012,10/28/2012,SO50316,401,233,2,28.84,57.681
419,1/10/2012,12/29/2011,SO46672,81,407,2,65.602,131.204
420,2/12/2012,1/29/2012,SO46940,479,407,2,65.602,131.204
421,2/14/2012,1/29/2012,SO46948,558,407,2,65.602,131.204
422,2/14/2012,1/29/2012,SO46980,527,422,2,67.539,135.078
423,2/7/2012,1/29/2012,SO47000,335,419,2,52.647,105.294
424,3/10/2012,2/29/2012,SO47380,497,397,2,24.295,48.589
425,3/19/2012,2/29/2012,SO47456,490,401,2,65.602,131.204
426,4/13/2012,3/30/2012,SO47675,618,422,2,67.539,135.078
427,4/20/2012,3/30/2012,SO47693,676,399,2,33.775,67.549
428,4/14/2012,3/30/2012,SO47726,315,401,2,65.602,131.204
429,6/12/2012,5/30/2012,SO48378,3,422,2,67.539,135.078
430,8/8/2012,7/31/2012,SO49085,653,399,2,33.775,67.549
431,8/15/2012,7/31/2012,SO49125,435,399,2,33.775,67.549
432,9/16/2012,8/28/2012,SO49503,293,410,2,36.447,72.894
433,10/17/2012,9/28/2012,SO49831,475,397,2,24.295,48.589
434,10/8/2012,9/28/2012,SO49849,506,410,2,36.447,72.894
435,10/13/2012,9/28/2012,SO49877,414,410,2,36.447,72.894
436,11/17/2012,10/28/2012,SO50322,546,401,2,65.602,131.204
437,12/8/2012,11/28/2012,SO50725,473,407,2,65.602,131.204
438,1/12/2013,12/28/2012,SO51106,331,554,2,54.942,109.884
439,1/17/2013,12/28/2012,SO51137,494,543,2,37.254,74.508
440,1/10/2013,12/28/2012,SO51157,414,515,2,16.272,32.544
441,2/9/2013,1/28/2013,SO51691,18,601,2,32.394,64.788
442,2/18/2013,1/28/2013,SO51699,64,501,2,72.876,145.752
443,2/5/2013,1/28/2013,SO51718,207,400,2,37.152,74.304
444,2/4/2013,1/28/2013,SO51731,310,546,2,37.254,74.508
445,2/13/2013,1/28/2013,SO51793,479,547,2,48.594,97.188
446,2/4/2013,1/28/2013,SO51818,100,402,2,72.162,144.324
447,2/6/2013,1/28/2013,SO51844,313,546,2,37.254,74.508
448,2/4/2013,1/28/2013,SO51853,476,402,2,72.162,144.324
449,3/14/2013,2/28/2013,SO53531,187,552,2,54.894,109.788
450,3/12/2013,2/28/2013,SO53563,170,520,2,31.584,63.168
451,4/8/2013,3/30/2013,SO55239,125,402,2,72.162,144.324
452,4/9/2013,3/30/2013,SO55245,514,408,2,72.162,144.324
453,4/8/2013,3/30/2013,SO55275,245,559,2,12.144,24.288
454,4/15/2013,3/30/2013,SO55297,496,542,2,24.294,48.588
455,5/16/2013,4/30/2013,SO57015,18,516,2,23.484,46.968
456,5/19/2013,4/30/2013,SO57064,62,545,2,24.294,48.588
457,5/13/2013,4/30/2013,SO57093,479,408,2,72.162,144.324
458,5/18/2013,4/30/2013,SO57120,352,543,2,37.254,74.508
459,5/10/2013,4/30/2013,SO57145,435,542,2,24.294,48.588
460,6/18/2013,5/30/2013,SO58907,582,523,2,31.584,63.168
461,6/14/2013,5/30/2013,SO58928,327,543,2,37.254,74.508
462,6/16/2013,5/30/2013,SO58970,579,547,2,48.594,97.188
463,6/11/2013,5/30/2013,SO58972,10,542,2,24.294,48.588
464,6/12/2013,5/30/2013,SO58975,187,400,2,37.152,74.304
465,6/14/2013,5/30/2013,SO58981,118,559,2,12.144,24.288
466,7/10/2013,6/30/2013,SO61248,496,559,2,12.144,24.288
467,8/7/2013,7/31/2013,SO63167,684,546,2,37.254,74.508
468,8/21/2013,7/31/2013,SO63181,700,545,2,24.294,48.588
469,8/21/2013,7/31/2013,SO63264,432,546,2,37.254,74.508
470,9/9/2013,8/29/2013,SO65183,624,547,2,48.594,97.188
471,10/12/2013,9/29/2013,SO67271,618,547,2,48.594,97.188
472,10/7/2013,9/29/2013,SO67304,227,520,2,31.584,63.168
473,10/18/2013,9/29/2013,SO67320,166,545,2,24.294,48.588
474,11/19/2013,10/29/2013,SO69418,381,517,2,31.584,63.168
475,11/12/2013,10/29/2013,SO69533,476,400,2,37.152,74.304
476,11/12/2013,10/29/2013,SO69544,666,545,2,24.294,48.588
477,12/19/2013,11/29/2013,SO71787,509,555,2,63.9,127.8
478,12/12/2013,11/29/2013,SO71889,3,546,2,37.254,74.508
479,2/6/2012,1/29/2012,SO46966,43,397,2,24.295,48.589
480,5/21/2013,4/30/2013,SO57046,650,514,2,63.9,127.8
481,2/19/2012,1/29/2012,SO46966,43,419,2,52.647,105.294
482,5/18/2013,4/30/2013,SO57046,650,515,2,16.272,32.544
483,5/7/2013,4/30/2013,SO57046,650,559,2,12.144,24.288
484,6/15/2013,5/30/2013,SO59066,55,559,2,12.144,24.288
485,2/8/2013,1/28/2013,SO51826,693,548,2,48.594,97.188
486,10/11/2013,9/29/2013,SO67346,451,523,2,31.584,63.168
487,1/8/2011,12/29/2010,SO43688,161,270,2,183.938,367.876
488,4/17/2011,3/31/2011,SO44283,227,276,2,356.898,713.796
489,5/14/2011,5/1/2011,SO44533,317,262,2,183.938,367.876
490,6/21/2011,5/31/2011,SO44801,170,253,2,178.581,357.162
491,10/18/2011,9/29/2011,SO45813,221,264,2,183.938,367.876
492,11/8/2011,10/29/2011,SO46091,612,272,2,183.938,367.876
493,11/8/2011,10/29/2011,SO46099,45,262,2,183.938,367.876
494,12/14/2011,11/29/2011,SO46325,57,270,2,183.938,367.876
495,12/17/2011,11/29/2011,SO46385,54,275,2,356.898,713.796
496,1/17/2012,12/29/2011,SO46614,299,271,2,202.332,404.664
497,1/16/2012,12/29/2011,SO46616,514,271,2,202.332,404.664
498,1/15/2012,12/29/2011,SO46638,203,254,2,183.938,367.876
499,1/9/2012,12/29/2011,SO46648,184,409,2,209.256,418.512
500,1/8/2012,12/29/2011,SO46664,431,433,2,324.453,648.905
501,2/8/2012,1/29/2012,SO46948,558,254,2,183.938,367.876
502,2/17/2012,1/29/2012,SO46988,78,265,2,202.332,404.664
503,2/15/2012,1/29/2012,SO47028,312,409,2,209.256,418.512
504,3/17/2012,2/29/2012,SO47350,277,286,2,183.938,367.876
505,3/16/2012,2/29/2012,SO47354,173,273,2,202.332,404.664
506,3/8/2012,2/29/2012,SO47399,685,427,2,209.256,418.512
507,3/8/2012,2/29/2012,SO47409,579,417,2,324.453,648.905
508,3/20/2012,2/29/2012,SO47417,187,421,2,196.329,392.658
509,5/11/2012,4/30/2012,SO47979,101,433,2,324.453,648.905
510,5/10/2012,4/30/2012,SO47980,12,263,2,202.332,404.664
511,5/10/2012,4/30/2012,SO48080,403,417,2,324.453,648.905
512,6/19/2012,5/30/2012,SO48295,24,417,2,324.453,648.905
513,7/11/2012,6/30/2012,SO48750,514,415,2,198.036,396.072
514,8/12/2012,7/31/2012,SO49093,381,421,2,196.329,392.658
515,8/14/2012,7/31/2012,SO49169,684,433,2,324.453,648.905
516,9/11/2012,8/28/2012,SO49540,21,427,2,209.256,418.512
517,10/15/2012,9/28/2012,SO49865,81,286,2,183.938,367.876
518,10/7/2012,9/28/2012,SO49888,234,271,2,202.332,404.664
519,10/18/2012,9/28/2012,SO49890,221,273,2,202.332,404.664
520,11/10/2012,10/28/2012,SO50298,257,417,2,324.453,648.905
521,11/4/2012,10/28/2012,SO50310,309,421,2,196.329,392.658
522,12/13/2012,11/28/2012,SO50738,130,417,2,324.453,648.905
523,12/6/2012,11/28/2012,SO50744,25,412,2,180.129,360.258
524,1/4/2013,12/28/2012,SO51090,475,511,2,218.454,436.908
525,1/7/2013,12/28/2012,SO51100,119,513,2,218.454,436.908
526,1/17/2013,12/28/2012,SO51101,618,255,2,202.332,404.664
527,1/9/2013,12/28/2012,SO51138,451,492,2,602.346,1204.692
528,2/5/2013,1/28/2013,SO51762,684,430,2,356.898,713.796
529,2/4/2013,1/28/2013,SO51769,426,258,2,202.332,404.664
530,2/4/2013,1/28/2013,SO51836,255,436,2,356.898,713.796
531,3/12/2013,2/28/2013,SO53460,24,418,2,356.898,713.796
532,3/16/2013,2/28/2013,SO53474,297,507,2,200.052,400.104
533,3/18/2013,2/28/2013,SO53567,179,496,2,602.346,1204.692
534,3/18/2013,2/28/2013,SO53571,163,493,2,200.052,400.104
535,3/21/2013,2/28/2013,SO53616,3,281,2,202.332,404.664
536,4/20/2013,3/30/2013,SO55282,599,502,2,200.052,400.104
537,5/9/2013,4/30/2013,SO57082,426,287,2,202.332,404.664
538,5/15/2013,4/30/2013,SO57188,100,512,2,218.454,436.908
539,6/9/2013,5/30/2013,SO58956,48,496,2,602.346,1204.692
540,8/20/2013,7/31/2013,SO63176,426,434,2,356.898,713.796
541,9/15/2013,8/29/2013,SO65281,454,506,2,200.052,400.104
542,10/19/2013,9/29/2013,SO67314,414,512,2,218.454,436.908
543,11/6/2013,10/29/2013,SO69495,22,436,2,356.898,713.796
544,12/17/2013,11/29/2013,SO71804,424,513,2,218.454,436.908
545,12/14/2013,11/29/2013,SO71808,408,502,2,200.052,400.104
546,12/12/2013,11/29/2013,SO71893,163,496,2,602.346,1204.692
547,12/18/2013,11/29/2013,SO71907,454,507,2,200.052,400.104
548,2/8/2013,1/28/2013,SO51826,693,492,2,602.346,1204.692
549,2/13/2013,1/28/2013,SO51826,693,499,2,602.346,1204.692
550,2/18/2013,1/28/2013,SO51826,693,500,2,602.346,1204.692
551,6/19/2013,5/30/2013,SO58946,672,496,2,602.346,1204.692
552,10/6/2013,9/29/2013,SO67346,451,496,2,602.346,1204.692
553,5/19/2013,4/30/2013,SO57046,650,512,2,218.454,436.908
554,2/13/2012,1/29/2012,SO46966,43,421,2,196.329,392.658
555,12/9/2011,11/29/2011,SO46356,91,264,2,183.938,367.876
556,5/15/2013,4/30/2013,SO57036,43,511,2,218.454,436.908
557,6/20/2013,5/30/2013,SO58946,672,493,2,200.052,400.104
558,10/20/2013,9/29/2013,SO67346,451,493,2,200.052,400.104
559,10/12/2013,9/29/2013,SO67346,451,506,2,200.052,400.104
560,2/4/2013,1/28/2013,SO51826,693,502,2,200.052,400.104
561,10/15/2013,9/29/2013,SO67346,451,502,2,200.052,400.104
562,6/7/2013,5/30/2013,SO58946,672,503,2,200.052,400.104
563,10/17/2013,9/29/2013,SO67346,451,503,2,200.052,400.104
564,7/20/2012,6/30/2012,SO48746,506,428,2,209.256,418.512
565,10/8/2013,9/29/2013,SO67346,451,507,2,200.052,400.104
566,2/16/2012,1/29/2012,SO46958,115,362,2,1229.459,2458.918
567,2/18/2012,1/29/2012,SO47015,444,354,2,1242.852,2485.704
568,4/15/2012,3/30/2012,SO47701,380,354,2,1242.852,2485.704
569,4/10/2012,3/30/2012,SO47720,221,373,2,1308.938,2617.875
570,5/19/2012,4/30/2012,SO47991,43,362,2,1229.459,2458.918
571,5/9/2012,4/30/2012,SO48089,546,358,2,1229.459,2458.918
572,7/7/2012,6/30/2012,SO48734,530,352,2,1242.852,2485.704
573,7/7/2012,6/30/2012,SO48767,437,356,2,1242.852,2485.704
574,8/17/2012,7/31/2012,SO49094,479,373,2,1308.938,2617.875
575,8/17/2012,7/31/2012,SO49140,84,327,2,469.794,939.588
576,9/9/2012,8/28/2012,SO49472,187,354,2,1242.852,2485.704
577,9/17/2012,8/28/2012,SO49501,678,358,2,1229.459,2458.918
578,9/5/2012,8/28/2012,SO49523,130,327,2,469.794,939.588
579,10/13/2012,9/28/2012,SO49851,184,354,2,1242.852,2485.704
580,10/14/2012,9/28/2012,SO49865,81,373,2,1308.938,2617.875
581,10/11/2012,9/28/2012,SO49878,404,327,2,469.794,939.588
582,12/9/2012,11/28/2012,SO50684,586,358,2,1229.459,2458.918
583,1/15/2013,12/28/2012,SO51113,120,561,2,953.628,1907.256
584,3/17/2013,2/28/2013,SO53514,182,563,2,953.628,1907.256
585,3/19/2013,2/28/2013,SO53524,611,562,2,953.628,1907.256
586,9/5/2013,8/29/2013,SO65220,297,562,2,1430.442,2860.884
587,9/17/2013,8/29/2013,SO65257,539,563,2,1430.442,2860.884
588,12/9/2013,11/29/2013,SO71802,297,562,2,1430.442,2860.884
589,12/14/2013,11/29/2013,SO71947,179,561,2,1430.442,2860.884
590,5/17/2012,4/30/2012,SO47966,210,327,2,469.794,939.588
591,5/21/2012,4/30/2012,SO48036,66,327,2,469.794,939.588
592,6/12/2012,5/30/2012,SO48296,173,327,2,469.794,939.588
593,2/11/2012,1/29/2012,SO46965,77,327,2,234.897,469.794
594,2/8/2012,1/29/2012,SO46996,512,327,2,234.897,469.794
595,3/16/2012,2/29/2012,SO47455,170,327,2,469.794,939.588
596,4/13/2012,3/30/2012,SO47675,618,327,2,469.794,939.588
597,7/21/2012,6/30/2012,SO48786,660,327,2,469.794,939.588
598,8/15/2012,7/31/2012,SO49086,258,327,2,469.794,939.588
599,8/15/2012,7/31/2012,SO49116,527,327,2,469.794,939.588
600,9/10/2012,8/28/2012,SO49465,579,327,2,469.794,939.588
601,9/8/2012,8/28/2012,SO49525,674,327,2,469.794,939.588
602,10/13/2012,9/28/2012,SO49885,431,327,2,469.794,939.588
603,11/15/2012,10/28/2012,SO50226,78,327,2,469.794,939.588
604,12/12/2012,11/28/2012,SO50696,579,327,2,469.794,939.588
605,1/12/2012,12/29/2011,SO46625,475,352,2,1242.852,2485.704
606,3/14/2012,2/29/2012,SO47435,75,352,2,1242.852,2485.704
607,3/18/2012,2/29/2012,SO47456,490,352,2,1242.852,2485.704
608,4/15/2012,3/30/2012,SO47726,315,352,2,1242.852,2485.704
609,5/14/2012,4/30/2012,SO47996,381,352,2,1242.852,2485.704
610,7/12/2012,6/30/2012,SO48776,414,352,2,1242.852,2485.704
611,10/13/2012,9/28/2012,SO49825,125,352,2,1242.852,2485.704
612,11/13/2012,10/28/2012,SO50316,401,352,2,1242.852,2485.704
613,12/8/2012,11/28/2012,SO50756,585,352,2,1242.852,2485.704
614,2/18/2012,1/29/2012,SO46955,389,354,2,1242.852,2485.704
615,12/11/2012,11/28/2012,SO50676,497,354,2,1242.852,2485.704
616,2/6/2012,1/29/2012,SO47065,546,354,2,1242.852,2485.704
617,3/20/2012,2/29/2012,SO47435,75,354,2,1242.852,2485.704
618,4/12/2012,3/30/2012,SO47676,437,354,2,1242.852,2485.704
619,6/19/2012,5/30/2012,SO48395,585,354,2,1242.852,2485.704
620,8/14/2012,7/31/2012,SO49105,650,354,2,1242.852,2485.704
621,8/12/2012,7/31/2012,SO49146,385,354,2,1242.852,2485.704
622,10/18/2012,9/28/2012,SO49836,530,354,2,1242.852,2485.704
623,11/4/2012,10/28/2012,SO50306,566,354,2,1242.852,2485.704
624,12/6/2012,11/28/2012,SO50745,61,354,2,1242.852,2485.704
625,2/19/2012,1/29/2012,SO46955,389,356,2,1242.852,2485.704
626,3/9/2012,2/29/2012,SO47396,586,356,2,1242.852,2485.704
627,12/11/2012,11/28/2012,SO50716,118,356,2,1242.852,2485.704
628,4/12/2012,3/30/2012,SO47726,315,356,2,1242.852,2485.704
629,5/20/2012,4/30/2012,SO47976,667,356,2,1242.852,2485.704
630,5/18/2012,4/30/2012,SO47996,381,356,2,1242.852,2485.704
631,6/10/2012,5/30/2012,SO48365,368,356,2,1242.852,2485.704
632,8/13/2012,7/31/2012,SO49105,650,356,2,1242.852,2485.704
633,8/9/2012,7/31/2012,SO49125,435,356,2,1242.852,2485.704
634,10/7/2012,9/28/2012,SO49825,125,356,2,1242.852,2485.704
635,10/13/2012,9/28/2012,SO49855,442,358,2,1229.459,2458.918
636,12/9/2012,11/28/2012,SO50676,497,358,2,1229.459,2458.918
637,1/16/2012,12/29/2011,SO46655,414,358,2,1229.459,2458.918
638,2/10/2012,1/29/2012,SO47026,476,358,2,1229.459,2458.918
639,2/15/2012,1/29/2012,SO47045,309,358,2,1229.459,2458.918
640,6/18/2012,5/30/2012,SO48346,291,358,2,1229.459,2458.918
641,6/10/2012,5/30/2012,SO48356,187,358,2,1229.459,2458.918
642,6/16/2012,5/30/2012,SO48396,490,358,2,1229.459,2458.918
643,7/17/2012,6/30/2012,SO48745,184,358,2,1229.459,2458.918
644,8/12/2012,7/31/2012,SO49046,583,358,2,1229.459,2458.918
645,8/13/2012,7/31/2012,SO49125,435,358,2,1229.459,2458.918
646,8/16/2012,7/31/2012,SO49145,422,358,2,1229.459,2458.918
647,11/5/2012,10/28/2012,SO50306,566,358,2,1229.459,2458.918
648,12/12/2012,11/28/2012,SO50675,327,358,2,1229.459,2458.918
649,4/16/2012,3/30/2012,SO47696,245,362,2,1229.459,2458.918
650,11/15/2012,10/28/2012,SO50295,352,362,2,1229.459,2458.918
651,2/11/2012,1/29/2012,SO46966,43,362,2,1229.459,2458.918
652,4/15/2012,3/30/2012,SO47676,437,362,2,1229.459,2458.918
653,5/17/2012,4/30/2012,SO47996,381,362,2,1229.459,2458.918
654,6/17/2012,5/30/2012,SO48356,187,362,2,1229.459,2458.918
655,6/10/2012,5/30/2012,SO48395,585,362,2,1229.459,2458.918
656,8/10/2012,7/31/2012,SO49125,435,362,2,1229.459,2458.918
657,12/14/2012,11/28/2012,SO50675,327,362,2,1229.459,2458.918
658,12/14/2012,11/28/2012,SO50756,585,362,2,1229.459,2458.918
659,5/9/2012,4/30/2012,SO48036,66,373,2,1308.938,2617.875
660,6/18/2012,5/30/2012,SO48296,173,373,2,1308.938,2617.875
661,9/6/2012,8/28/2012,SO49485,155,373,2,1308.938,2617.875
662,11/8/2012,10/28/2012,SO50245,66,373,2,1308.938,2617.875
663,2/9/2012,1/29/2012,SO46996,512,373,2,1308.938,2617.875
664,5/17/2012,4/30/2012,SO47965,206,373,2,1308.938,2617.875
665,5/12/2012,4/30/2012,SO48016,97,373,2,1308.938,2617.875
666,8/7/2012,7/31/2012,SO49086,258,373,2,1308.938,2617.875
667,8/12/2012,7/31/2012,SO49116,527,373,2,1308.938,2617.875
668,2/11/2013,1/28/2013,SO51776,522,561,2,953.628,1907.256
669,7/11/2013,6/30/2013,SO61255,241,561,2,1430.442,2860.884
670,9/17/2013,8/29/2013,SO65176,420,561,2,1430.442,2860.884
671,6/7/2013,5/30/2013,SO58925,282,562,2,1430.442,2860.884
672,6/6/2013,5/30/2013,SO58946,672,562,2,1430.442,2860.884
673,3/9/2013,2/28/2013,SO53535,154,563,2,953.628,1907.256
674,12/13/2013,11/29/2013,SO71866,627,563,2,1430.442,2860.884
675,2/6/2013,1/28/2013,SO51845,312,588,2,461.694,923.388
676,2/12/2013,1/28/2013,SO51856,435,588,2,461.694,923.388
677,5/17/2013,4/30/2013,SO57046,650,588,2,461.694,923.388
678,6/11/2013,5/30/2013,SO58906,149,588,2,461.694,923.388
679,9/10/2013,8/29/2013,SO65235,685,590,2,461.694,923.388
680,11/9/2013,10/29/2013,SO69536,435,588,2,461.694,923.388
681,12/16/2013,11/29/2013,SO71896,648,588,2,461.694,923.388
682,2/16/2011,1/29/2011,SO43898,84,285,2,178.581,357.162
683,3/11/2011,3/1/2011,SO44117,143,285,2,178.581,357.162
684,11/11/2011,10/29/2011,SO46057,78,279,2,178.581,357.162
685,1/16/2012,12/29/2011,SO46607,227,423,2,165.231,330.462
686,1/7/2012,12/29/2011,SO46625,475,396,2,74.838,149.676
687,1/19/2012,12/29/2011,SO46648,184,411,2,125.415,250.83
688,2/12/2012,1/29/2012,SO46993,233,391,2,88.932,177.864
689,2/11/2012,1/29/2012,SO47055,108,414,2,149.031,298.062
690,3/19/2012,2/29/2012,SO47357,613,420,2,141.615,283.23
691,3/11/2012,2/29/2012,SO47427,648,411,2,125.415,250.83
692,3/12/2012,2/29/2012,SO47438,21,411,2,125.415,250.83
693,4/13/2012,3/30/2012,SO47706,414,393,2,137.694,275.388
694,5/12/2012,4/30/2012,SO47976,667,420,2,141.615,283.23
695,6/10/2012,5/30/2012,SO48328,293,393,2,137.694,275.388
696,7/16/2012,6/30/2012,SO48754,442,393,2,137.694,275.388
697,8/13/2012,7/31/2012,SO49095,697,420,2,141.615,283.23
698,12/9/2012,11/28/2012,SO50668,678,393,2,137.694,275.388
699,12/13/2012,11/28/2012,SO50749,21,391,2,88.932,177.864
700,1/11/2013,12/28/2012,SO51090,475,532,2,149.874,299.748
701,1/12/2013,12/28/2012,SO51160,496,531,2,149.874,299.748
702,2/13/2013,1/28/2013,SO51707,115,524,2,158.43,316.86
703,2/11/2013,1/28/2013,SO51786,138,603,2,72.894,145.788
704,2/7/2013,1/28/2013,SO51809,309,527,2,158.43,316.86
705,2/8/2013,1/28/2013,SO51856,435,551,2,158.43,316.86
706,3/9/2013,2/28/2013,SO53484,497,527,2,158.43,316.86
707,6/7/2013,5/30/2013,SO58944,197,524,2,158.43,316.86
708,7/21/2013,6/30/2013,SO61173,676,524,2,158.43,316.86
709,7/16/2013,6/30/2013,SO61196,245,531,2,149.874,299.748
710,9/13/2013,8/29/2013,SO65306,75,527,2,158.43,316.86
711,10/11/2013,9/29/2013,SO67297,506,524,2,158.43,316.86
712,8/13/2011,8/1/2011,SO45305,569,285,2,178.581,357.162
713,10/7/2011,9/29/2011,SO45786,514,285,2,178.581,357.162
714,1/6/2011,12/29/2010,SO43675,670,285,2,178.581,357.162
715,10/10/2011,9/29/2011,SO45805,549,285,2,178.581,357.162
716,11/9/2011,10/29/2011,SO46055,527,285,2,178.581,357.162
717,11/8/2011,10/29/2011,SO46095,342,285,2,178.581,357.162
718,12/16/2011,11/29/2011,SO46325,57,285,2,178.581,357.162
719,12/16/2011,11/29/2011,SO46385,54,285,2,178.581,357.162
720,1/16/2012,12/29/2011,SO46645,245,391,2,88.932,177.864
721,3/14/2012,2/29/2012,SO47365,678,391,2,88.932,177.864
722,4/12/2012,3/30/2012,SO47696,245,391,2,88.932,177.864
723,10/5/2012,9/28/2012,SO49855,442,391,2,88.932,177.864
724,1/8/2012,12/29/2011,SO46655,414,391,2,88.932,177.864
725,6/20/2012,5/30/2012,SO48375,75,391,2,88.932,177.864
726,11/14/2012,10/28/2012,SO50306,566,391,2,88.932,177.864
727,1/18/2012,12/29/2011,SO46625,475,393,2,137.694,275.388
728,1/18/2012,12/29/2011,SO46655,414,393,2,137.694,275.388
729,7/14/2012,6/30/2012,SO48776,414,393,2,137.694,275.388
730,8/8/2012,7/31/2012,SO49125,435,393,2,137.694,275.388
731,6/14/2012,5/30/2012,SO48306,678,396,2,74.838,149.676
732,8/17/2012,7/31/2012,SO49085,653,396,2,74.838,149.676
733,1/9/2012,12/29/2011,SO46655,414,396,2,74.838,149.676
734,3/14/2012,2/29/2012,SO47456,490,396,2,74.838,149.676
735,4/10/2012,3/30/2012,SO47706,414,396,2,74.838,149.676
736,8/19/2012,7/31/2012,SO49125,435,396,2,74.838,149.676
737,1/5/2012,12/29/2011,SO46645,245,411,2,125.415,250.83
738,3/19/2012,2/29/2012,SO47365,678,411,2,125.415,250.83
739,2/11/2012,1/29/2012,SO47026,476,411,2,125.415,250.83
740,2/18/2012,1/29/2012,SO47045,309,411,2,125.415,250.83
741,5/10/2012,4/30/2012,SO47976,667,411,2,125.415,250.83
742,6/6/2012,5/30/2012,SO48315,349,411,2,125.415,250.83
743,12/16/2012,11/28/2012,SO50756,585,411,2,125.415,250.83
744,11/9/2012,10/28/2012,SO50246,317,414,2,149.031,298.062
745,2/7/2012,1/29/2012,SO46965,77,414,2,149.031,298.062
746,2/19/2012,1/29/2012,SO46996,512,414,2,149.031,298.062
747,2/14/2012,1/29/2012,SO47035,528,414,2,149.031,298.062
748,4/20/2012,3/30/2012,SO47675,618,414,2,149.031,298.062
749,5/15/2012,4/30/2012,SO47975,558,414,2,149.031,298.062
750,5/10/2012,4/30/2012,SO48056,257,414,2,149.031,298.062
751,10/19/2012,9/28/2012,SO49865,81,414,2,149.031,298.062
752,12/12/2012,11/28/2012,SO50696,579,414,2,149.031,298.062
753,10/15/2012,9/28/2012,SO49855,442,420,2,141.615,283.23
754,12/11/2012,11/28/2012,SO50676,497,420,2,141.615,283.23
755,2/8/2012,1/29/2012,SO47045,309,420,2,141.615,283.23
756,7/17/2012,6/30/2012,SO48776,414,420,2,141.615,283.23
757,8/16/2012,7/31/2012,SO49105,650,420,2,141.615,283.23
758,10/5/2012,9/28/2012,SO49825,125,420,2,141.615,283.23
759,11/18/2012,10/28/2012,SO50285,323,420,2,141.615,283.23
760,11/10/2012,10/28/2012,SO50306,566,420,2,141.615,283.23
761,12/5/2012,11/28/2012,SO50675,327,420,2,141.615,283.23
762,12/12/2012,11/28/2012,SO50745,61,420,2,141.615,283.23
763,2/5/2012,1/29/2012,SO47046,612,423,2,165.231,330.462
764,3/7/2012,2/29/2012,SO47395,72,423,2,165.231,330.462
765,3/18/2012,2/29/2012,SO47455,170,423,2,165.231,330.462
766,2/5/2013,1/28/2013,SO51715,43,527,2,158.43,316.86
767,2/15/2013,1/28/2013,SO51845,312,525,2,158.43,316.86
768,2/9/2013,1/28/2013,SO51825,345,526,2,158.43,316.86
769,3/21/2013,2/28/2013,SO53465,678,527,2,158.43,316.86
