SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount,OrderDate,DueDate,ShipDate,CustomerKey,RegionKey,DiscountAmount,TotalAmount,SalesAmount
2541,76,SO44509,336,15,1,419.4589,419.4589,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2542,76,SO44509,315,17,1,874.794,874.794,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2543,76,SO44509,312,17,1,2146.962,2146.962,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2544,76,SO44509,270,3,1,183.9382,183.9382,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2545,76,SO44509,310,17,2,2146.962,4293.924,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2546,76,SO44509,314,17,2,2146.962,4293.924,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2547,76,SO44509,313,17,2,2146.962,4293.924,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2548,76,SO44509,317,17,2,874.794,1749.588,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2549,76,SO44509,326,13,2,419.4589,838.9178,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2550,76,SO44509,332,15,2,419.4589,838.9178,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2551,76,SO44509,319,17,3,874.794,2624.382,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2552,76,SO44509,342,17,3,419.4589,1258.3767,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2553,76,SO44509,324,13,3,419.4589,1258.3767,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2554,76,SO44509,334,15,3,419.4589,1258.3767,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
2555,76,SO44509,322,13,3,419.4589,1258.3767,5/1/2011,5/13/2011,8/5/2011,328,4,1201.1,43615.42,42414.32
77,2663,SO43667,219,9,3,5.7,17.1,12/29/2010,1/10/2011,5/1/2011,646,3,157.22,6107.08,5949.86
78,2663,SO43667,346,17,1,2039.994,2039.994,12/29/2010,1/10/2011,5/1/2011,646,3,157.22,6107.08,5949.86
79,2663,SO43667,351,17,1,2024.994,2024.994,12/29/2010,1/10/2011,5/1/2011,646,3,157.22,6107.08,5949.86
80,2663,SO43667,348,17,1,2024.994,2024.994,12/29/2010,1/10/2011,5/1/2011,646,3,157.22,6107.08,5949.86
81,1077,SO43668,223,10,4,5.1865,20.746,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
82,1077,SO43668,275,3,4,356.898,1427.592,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
83,1077,SO43668,229,7,4,28.8404,115.3616,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
84,1077,SO43668,326,13,4,419.4589,1677.8356,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
85,1077,SO43668,272,3,6,183.9382,1103.6292,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
86,1077,SO43668,232,7,6,28.8404,173.0424,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
87,1077,SO43668,332,15,6,419.4589,2516.7534,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
88,1077,SO43668,319,17,6,874.794,5248.764,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
89,1077,SO43668,322,13,7,419.4589,2936.2123,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
90,1077,SO43668,315,17,2,874.794,1749.588,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
91,1077,SO43668,215,18,1,20.1865,20.1865,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
92,1077,SO43668,235,7,1,28.8404,28.8404,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
93,1077,SO43668,212,18,2,20.1865,40.373,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
94,1077,SO43668,220,18,2,20.1865,40.373,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
95,1077,SO43668,270,3,2,183.9382,367.8764,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
96,1077,SO43668,262,3,2,183.9382,367.8764,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
97,1077,SO43668,314,17,2,2146.962,4293.924,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
98,1077,SO43668,330,13,2,419.4589,838.9178,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
99,1077,SO43668,334,15,2,419.4589,838.9178,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
100,1077,SO43668,338,15,2,419.4589,838.9178,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
101,1077,SO43668,342,17,2,419.4589,838.9178,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
102,1077,SO43668,317,17,3,874.794,2624.382,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
103,1077,SO43668,316,17,3,874.794,2624.382,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
104,1077,SO43668,324,13,3,419.4589,1258.3767,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
105,1077,SO43668,328,15,3,419.4589,1258.3767,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
106,1077,SO43668,285,4,3,178.5808,535.7424,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
107,1077,SO43668,253,3,3,178.5808,535.7424,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
108,1077,SO43668,276,3,3,356.898,1070.694,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
109,1077,SO43668,264,3,3,183.9382,551.8146,12/29/2010,1/10/2011,5/1/2011,514,6,978.16,35944.16,34966
110,1960,SO43669,304,12,1,714.7043,714.7043,12/29/2010,1/10/2011,5/1/2011,578,1,29.6,714.7,685.1
3681,110,SO44768,317,17,3,874.794,2624.382,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3682,110,SO44768,338,15,1,419.4589,419.4589,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3683,110,SO44768,336,15,1,419.4589,419.4589,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3684,110,SO44768,276,3,1,356.898,356.898,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3685,110,SO44768,253,3,1,178.5808,178.5808,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3686,110,SO44768,238,16,1,758.0759,758.0759,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3687,110,SO44768,272,3,1,183.9382,183.9382,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3688,110,SO44768,270,3,1,183.9382,183.9382,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3689,110,SO44768,229,7,1,28.8404,28.8404,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3690,110,SO44768,223,10,2,5.1865,10.373,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3691,110,SO44768,285,4,2,178.5808,357.1616,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3692,110,SO44768,275,3,2,356.898,713.796,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3693,110,SO44768,266,3,2,183.9382,367.8764,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3694,110,SO44768,314,17,2,2146.962,4293.924,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3695,110,SO44768,334,15,2,419.4589,838.9178,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3696,110,SO44768,328,15,2,419.4589,838.9178,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3697,110,SO44768,332,15,3,419.4589,1258.3767,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3698,110,SO44768,322,13,3,419.4589,1258.3767,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3699,110,SO44768,324,13,3,419.4589,1258.3767,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3700,110,SO44768,279,4,3,178.5808,535.7424,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3701,110,SO44768,212,18,4,20.1865,80.746,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3702,110,SO44768,330,13,4,419.4589,1677.8356,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3703,110,SO44768,215,18,6,20.1865,121.119,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3704,110,SO44768,232,7,6,28.8404,173.0424,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3705,110,SO44768,326,13,6,419.4589,2516.7534,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
3706,110,SO44768,220,18,7,20.1865,141.3055,5/31/2011,6/12/2011,7/6/2011,647,4,733.62,21596.21,20862.59
111,2583,SO43670,349,17,1,2024.994,2024.994,12/29/2010,1/10/2011,5/1/2011,504,3,162.28,6122.08,5959.8
112,2583,SO43670,219,9,1,5.7,5.7,12/29/2010,1/10/2011,5/1/2011,504,3,162.28,6122.08,5959.8
113,2583,SO43670,218,9,2,5.7,11.4,12/29/2010,1/10/2011,5/1/2011,504,3,162.28,6122.08,5959.8
114,2583,SO43670,346,17,2,2039.994,4079.988,12/29/2010,1/10/2011,5/1/2011,504,3,162.28,6122.08,5959.8
115,1727,SO43671,316,17,2,874.794,1749.588,12/29/2010,1/10/2011,5/1/2011,200,1,212.22,8128.79,7916.57
116,1727,SO43671,317,17,1,874.794,874.794,12/29/2010,1/10/2011,5/1/2011,200,1,212.22,8128.79,7916.57
117,1727,SO43671,314,17,1,2146.962,2146.962,12/29/2010,1/10/2011,5/1/2011,200,1,212.22,8128.79,7916.57
118,1727,SO43671,220,18,1,20.1865,20.1865,12/29/2010,1/10/2011,5/1/2011,200,1,212.22,8128.79,7916.57
119,1727,SO43671,215,18,1,20.1865,20.1865,12/29/2010,1/10/2011,5/1/2011,200,1,212.22,8128.79,7916.57
120,1727,SO43671,235,7,1,28.8404,28.8404,12/29/2010,1/10/2011,5/1/2011,200,1,212.22,8128.79,7916.57
121,1727,SO43671,229,7,2,28.8404,57.6808,12/29/2010,1/10/2011,5/1/2011,200,1,212.22,8128.79,7916.57
122,1727,SO43671,275,3,2,356.898,713.796,12/29/2010,1/10/2011,5/1/2011,200,1,212.22,8128.79,7916.57
123,1727,SO43671,338,15,2,419.4589,838.9178,12/29/2010,1/10/2011,5/1/2011,200,1,212.22,8128.79,7916.57
124,1727,SO43671,330,13,2,419.4589,838.9178,12/29/2010,1/10/2011,5/1/2011,200,1,212.22,8128.79,7916.57
125,1727,SO43671,328,15,2,419.4589,838.9178,12/29/2010,1/10/2011,5/1/2011,200,1,212.22,8128.79,7916.57
126,823,SO43672,349,17,2,2024.994,4049.988,12/29/2010,1/10/2011,5/1/2011,119,6,123.92,6124.18,6000.26
127,823,SO43672,347,17,1,2039.994,2039.994,12/29/2010,1/10/2011,5/1/2011,119,6,123.92,6124.18,6000.26
128,823,SO43672,218,9,6,5.7,34.2,12/29/2010,1/10/2011,5/1/2011,119,6,123.92,6124.18,6000.26
1568,126,SO44120,293,12,1,722.5949,722.5949,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1569,126,SO44120,307,12,1,722.5949,722.5949,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1570,126,SO44120,296,12,1,714.7043,714.7043,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1571,126,SO44120,212,18,1,20.1865,20.1865,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1572,126,SO44120,220,18,1,20.1865,20.1865,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1573,126,SO44120,215,18,2,20.1865,40.373,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1574,126,SO44120,235,7,2,28.8404,57.6808,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1575,126,SO44120,232,7,2,28.8404,57.6808,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1576,126,SO44120,345,17,2,2039.994,4079.988,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1577,126,SO44120,348,17,2,2024.994,4049.988,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1578,126,SO44120,349,17,3,2024.994,6074.982,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1579,126,SO44120,304,12,3,714.7043,2144.1129,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1580,126,SO44120,229,7,3,28.8404,86.5212,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1581,126,SO44120,223,10,3,5.1865,15.5595,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
1582,126,SO44120,346,17,4,2039.994,8159.976,3/1/2011,3/13/2011,8/3/2011,75,4,648.12,26967.13,26319.01
129,2926,SO43673,223,10,1,5.1865,5.1865,12/29/2010,1/10/2011,5/1/2011,618,2,114.1,3746.2,3632.1
130,2926,SO43673,220,18,1,20.1865,20.1865,12/29/2010,1/10/2011,5/1/2011,618,2,114.1,3746.2,3632.1
131,2926,SO43673,215,18,2,20.1865,40.373,12/29/2010,1/10/2011,5/1/2011,618,2,114.1,3746.2,3632.1
132,2926,SO43673,285,4,2,178.5808,357.1616,12/29/2010,1/10/2011,5/1/2011,618,2,114.1,3746.2,3632.1
133,2926,SO43673,324,13,2,419.4589,838.9178,12/29/2010,1/10/2011,5/1/2011,618,2,114.1,3746.2,3632.1
134,2926,SO43673,342,17,2,419.4589,838.9178,12/29/2010,1/10/2011,5/1/2011,618,2,114.1,3746.2,3632.1
135,2926,SO43673,232,7,3,28.8404,86.5212,12/29/2010,1/10/2011,5/1/2011,618,2,114.1,3746.2,3632.1
136,2926,SO43673,212,18,4,20.1865,80.746,12/29/2010,1/10/2011,5/1/2011,618,2,114.1,3746.2,3632.1
137,2926,SO43673,326,13,1,419.4589,419.4589,12/29/2010,1/10/2011,5/1/2011,618,2,114.1,3746.2,3632.1
138,2926,SO43673,315,17,1,874.794,874.794,12/29/2010,1/10/2011,5/1/2011,618,2,114.1,3746.2,3632.1
139,2926,SO43673,270,3,1,183.9382,183.9382,12/29/2010,1/10/2011,5/1/2011,618,2,114.1,3746.2,3632.1
1476,136,SO44113,304,12,2,714.7043,1429.4086,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1477,136,SO44113,293,12,1,722.5949,722.5949,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1478,136,SO44113,296,12,1,714.7043,714.7043,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1479,136,SO44113,223,10,2,5.1865,10.373,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1480,136,SO44113,218,9,2,5.7,11.4,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1481,136,SO44113,220,18,2,20.1865,40.373,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1482,136,SO44113,235,7,2,28.8404,57.6808,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1483,136,SO44113,307,12,1,722.5949,722.5949,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1484,136,SO44113,347,17,2,2039.994,4079.988,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1485,136,SO44113,344,17,2,2039.994,4079.988,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1486,136,SO44113,212,18,3,20.1865,60.5595,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1487,136,SO44113,348,17,4,2024.994,8099.976,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1488,136,SO44113,351,17,4,2024.994,8099.976,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1489,136,SO44113,350,17,6,2024.994,12149.964,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
1490,136,SO44113,232,7,8,28.8404,230.7232,3/1/2011,3/13/2011,8/3/2011,187,4,909.7,40510.3,39600.6
140,1432,SO43674,319,17,3,874.794,2624.382,12/29/2010,1/10/2011,5/1/2011,83,6,54.42,2624.38,2569.96
141,2609,SO43675,326,13,2,419.4589,838.9178,12/29/2010,1/10/2011,5/1/2011,670,3,168.66,5716.31,5547.65
142,2609,SO43675,315,17,1,874.794,874.794,12/29/2010,1/10/2011,5/1/2011,670,3,168.66,5716.31,5547.65
143,2609,SO43675,215,18,1,20.1865,20.1865,12/29/2010,1/10/2011,5/1/2011,670,3,168.66,5716.31,5547.65
144,2609,SO43675,223,10,2,5.1865,10.373,12/29/2010,1/10/2011,5/1/2011,670,3,168.66,5716.31,5547.65
145,2609,SO43675,285,4,2,178.5808,357.1616,12/29/2010,1/10/2011,5/1/2011,670,3,168.66,5716.31,5547.65
146,2609,SO43675,319,17,2,874.794,1749.588,12/29/2010,1/10/2011,5/1/2011,670,3,168.66,5716.31,5547.65
147,2609,SO43675,232,7,3,28.8404,86.5212,12/29/2010,1/10/2011,5/1/2011,670,3,168.66,5716.31,5547.65
148,2609,SO43675,324,13,4,419.4589,1677.8356,12/29/2010,1/10/2011,5/1/2011,670,3,168.66,5716.31,5547.65
149,2609,SO43675,220,18,5,20.1865,100.9325,12/29/2010,1/10/2011,5/1/2011,670,3,168.66,5716.31,5547.65
1557,141,SO44119,350,17,2,2024.994,4049.988,3/1/2011,3/13/2011,8/3/2011,648,4,1740.5,49096.11,47355.61
1558,141,SO44119,220,18,3,20.1865,60.5595,3/1/2011,3/13/2011,8/3/2011,648,4,1740.5,49096.11,47355.61
1559,141,SO44119,215,18,3,20.1865,60.5595,3/1/2011,3/13/2011,8/3/2011,648,4,1740.5,49096.11,47355.61
1560,141,SO44119,351,17,4,2024.994,8099.976,3/1/2011,3/13/2011,8/3/2011,648,4,1740.5,49096.11,47355.61
1561,141,SO44119,344,17,4,2039.994,8159.976,3/1/2011,3/13/2011,8/3/2011,648,4,1740.5,49096.11,47355.61
1562,141,SO44119,347,17,5,2039.994,10199.97,3/1/2011,3/13/2011,8/3/2011,648,4,1740.5,49096.11,47355.61
1563,141,SO44119,218,9,6,5.7,34.2,3/1/2011,3/13/2011,8/3/2011,648,4,1740.5,49096.11,47355.61
1564,141,SO44119,346,17,7,2039.994,14279.958,3/1/2011,3/13/2011,8/3/2011,648,4,1740.5,49096.11,47355.61
1565,141,SO44119,212,18,3,20.1865,60.5595,3/1/2011,3/13/2011,8/3/2011,648,4,1740.5,49096.11,47355.61
1566,141,SO44119,223,10,2,5.1865,10.373,3/1/2011,3/13/2011,8/3/2011,648,4,1740.5,49096.11,47355.61
1567,141,SO44119,345,17,2,2039.994,4079.988,3/1/2011,3/13/2011,8/3/2011,648,4,1740.5,49096.11,47355.61
1392,143,SO44107,235,7,2,28.8404,57.6808,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1393,143,SO44107,253,3,2,178.5808,357.1616,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1394,143,SO44107,319,17,2,874.794,1749.588,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1395,143,SO44107,332,15,2,419.4589,838.9178,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1396,143,SO44107,315,17,3,874.794,2624.382,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1397,143,SO44107,342,17,3,419.4589,1258.3767,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1398,143,SO44107,232,7,4,28.8404,115.3616,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1399,143,SO44107,328,15,4,419.4589,1677.8356,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1400,143,SO44107,322,13,5,419.4589,2097.2945,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1401,143,SO44107,275,3,2,356.898,713.796,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1402,143,SO44107,324,13,1,419.4589,419.4589,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1403,143,SO44107,334,15,1,419.4589,419.4589,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1404,143,SO44107,317,17,1,874.794,874.794,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1405,143,SO44107,310,17,1,2146.962,2146.962,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1406,143,SO44107,276,3,1,356.898,356.898,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1407,143,SO44107,264,3,1,183.9382,183.9382,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1408,143,SO44107,272,3,1,183.9382,183.9382,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1409,143,SO44107,220,18,1,20.1865,20.1865,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1410,143,SO44107,215,18,1,20.1865,20.1865,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1411,143,SO44107,229,7,1,28.8404,28.8404,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
1412,143,SO44107,212,18,2,20.1865,40.373,3/1/2011,3/13/2011,8/3/2011,647,4,369.04,16185.43,15816.39
150,2081,SO43676,348,17,3,2024.994,6074.982,12/29/2010,1/10/2011,5/1/2011,17,5,144.9,14203.46,14058.56
151,2081,SO43676,219,9,1,5.7,5.7,12/29/2010,1/10/2011,5/1/2011,17,5,144.9,14203.46,14058.56
152,2081,SO43676,218,9,4,5.7,22.8,12/29/2010,1/10/2011,5/1/2011,17,5,144.9,14203.46,14058.56
153,2081,SO43676,349,17,2,2024.994,4049.988,12/29/2010,1/10/2011,5/1/2011,17,5,144.9,14203.46,14058.56
154,2081,SO43676,351,17,2,2024.994,4049.988,12/29/2010,1/10/2011,5/1/2011,17,5,144.9,14203.46,14058.56
155,1218,SO43677,212,18,1,20.1865,20.1865,12/29/2010,1/10/2011,5/1/2011,679,6,235.9,7793.11,7557.21
156,1218,SO43677,215,18,2,20.1865,40.373,12/29/2010,1/10/2011,5/1/2011,679,6,235.9,7793.11,7557.21
157,1218,SO43677,270,3,2,183.9382,367.8764,12/29/2010,1/10/2011,5/1/2011,679,6,235.9,7793.11,7557.21
158,1218,SO43677,332,15,2,419.4589,838.9178,12/29/2010,1/10/2011,5/1/2011,679,6,235.9,7793.11,7557.21
159,1218,SO43677,232,7,3,28.8404,86.5212,12/29/2010,1/10/2011,5/1/2011,679,6,235.9,7793.11,7557.21
160,1218,SO43677,322,13,4,419.4589,1677.8356,12/29/2010,1/10/2011,5/1/2011,679,6,235.9,7793.11,7557.21
161,1218,SO43677,223,10,5,5.1865,25.9325,12/29/2010,1/10/2011,5/1/2011,679,6,235.9,7793.11,7557.21
162,1218,SO43677,319,17,1,874.794,874.794,12/29/2010,1/10/2011,5/1/2011,679,6,235.9,7793.11,7557.21
163,1218,SO43677,342,17,1,419.4589,419.4589,12/29/2010,1/10/2011,5/1/2011,679,6,235.9,7793.11,7557.21
164,1218,SO43677,328,15,1,419.4589,419.4589,12/29/2010,1/10/2011,5/1/2011,679,6,235.9,7793.11,7557.21
165,1218,SO43677,315,17,1,874.794,874.794,12/29/2010,1/10/2011,5/1/2011,679,6,235.9,7793.11,7557.21
166,1218,SO43677,314,17,1,2146.962,2146.962,12/29/2010,1/10/2011,5/1/2011,679,6,235.9,7793.11,7557.21
2971,157,SO44544,292,12,2,818.7,1637.4,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2972,157,SO44544,296,12,1,714.7043,714.7043,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2973,157,SO44544,219,9,1,5.7,5.7,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2974,157,SO44544,212,18,1,20.1865,20.1865,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2975,157,SO44544,229,7,1,28.8404,28.8404,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2976,157,SO44544,220,18,2,20.1865,40.373,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2977,157,SO44544,344,17,2,2039.994,4079.988,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2978,157,SO44544,349,17,2,2024.994,4049.988,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2979,157,SO44544,351,17,2,2024.994,4049.988,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2980,157,SO44544,348,17,3,2024.994,6074.982,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2981,157,SO44544,235,7,3,28.8404,86.5212,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2982,157,SO44544,223,10,3,5.1865,15.5595,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2983,157,SO44544,215,18,3,20.1865,60.5595,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
2984,157,SO44544,232,7,4,28.8404,115.3616,5/1/2011,5/13/2011,8/5/2011,312,4,400.1,20980.15,20580.05
167,475,SO43678,220,18,3,20.1865,60.5595,12/29/2010,1/10/2011,5/1/2011,203,4,189.28,9799.92,9610.64
168,475,SO43678,322,13,1,419.4589,419.4589,12/29/2010,1/10/2011,5/1/2011,203,4,189.28,9799.92,9610.64
169,475,SO43678,342,17,1,419.4589,419.4589,12/29/2010,1/10/2011,5/1/2011,203,4,189.28,9799.92,9610.64
170,475,SO43678,332,15,1,419.4589,419.4589,12/29/2010,1/10/2011,5/1/2011,203,4,189.28,9799.92,9610.64
171,475,SO43678,316,17,1,874.794,874.794,12/29/2010,1/10/2011,5/1/2011,203,4,189.28,9799.92,9610.64
172,475,SO43678,315,17,1,874.794,874.794,12/29/2010,1/10/2011,5/1/2011,203,4,189.28,9799.92,9610.64
173,475,SO43678,317,17,1,874.794,874.794,12/29/2010,1/10/2011,5/1/2011,203,4,189.28,9799.92,9610.64
174,475,SO43678,212,18,1,20.1865,20.1865,12/29/2010,1/10/2011,5/1/2011,203,4,189.28,9799.92,9610.64
